filename,actual_label,r1,r2,r3,label,video_location,tfrecord_filename
frying/yt-gDJxW82Sn8A_307.mp4,frying,0,0,3,frying,MIT_training,frying/yt-gDJxW82Sn8A_307.tfrecord
boiling/vb-fresh-pasta-in-boiling-water-being-turned-with-a-pasta-fork-omcimiw_3.mp4,boiling,1,0,2,frying,MIT_training,frying/vb-fresh-pasta-in-boiling-water-being-turned-with-a-pasta-fork-omcimiw_3.tfrecord
frying/getty-supermarket-chickens-infected-with-campylobacter-bacteria-sequence-video-id647174006_10.mp4,frying,0,1,2,frying,MIT_training,frying/getty-supermarket-chickens-infected-with-campylobacter-bacteria-sequence-video-id647174006_10.tfrecord
frying/yt-Mm2CkusMsi4_55.mp4,frying,0,0,3,frying,MIT_training,frying/yt-Mm2CkusMsi4_55.tfrecord
frying/yt-LKbH8hJEeqk_96.mp4,frying,0,1,2,frying,MIT_training,frying/yt-LKbH8hJEeqk_96.tfrecord
cooking/flickr-9-1-4-2592575914_20.mp4,cooking,0,0,3,frying,MIT_training,frying/flickr-9-1-4-2592575914_20.tfrecord
frying/yt-rgh0Y3Lqt98_366.mp4,frying,0,1,2,frying,MIT_training,frying/yt-rgh0Y3Lqt98_366.tfrecord
frying/yt-7tkbcC2_3Pk_315.mp4,frying,0,1,2,frying,MIT_training,frying/yt-7tkbcC2_3Pk_315.tfrecord
frying/yZjBX57maaU_141.mp4,frying,1,0,2,frying,MIT_training,frying/yZjBX57maaU_141.tfrecord
frying/yt-2ZM9aVJPn6Q_256.mp4,frying,0,0,3,frying,MIT_training,frying/yt-2ZM9aVJPn6Q_256.tfrecord
frying/yt-55ky9e4tDOY_166.mp4,frying,0,0,3,frying,MIT_training,frying/yt-55ky9e4tDOY_166.tfrecord
frying/yt-fclmYYoIE0c_218.mp4,frying,1,0,2,frying,MIT_training,frying/yt-fclmYYoIE0c_218.tfrecord
cooking/yt-t_ejsaZyB_Y_179.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-t_ejsaZyB_Y_179.tfrecord
frying/yt-uMZMUpp-A7Y_111.mp4,frying,0,0,7,frying,MIT_training,frying/yt-uMZMUpp-A7Y_111.tfrecord
frying/yt-YMlGaC7JJEY_89.mp4,frying,0,1,2,frying,MIT_training,frying/yt-YMlGaC7JJEY_89.tfrecord
frying/getty-noodle-video-id472401529_14.mp4,frying,1,0,2,frying,MIT_training,frying/getty-noodle-video-id472401529_14.tfrecord
frying/yt-YxZtr9Kon68_691.mp4,frying,1,0,2,frying,MIT_training,frying/yt-YxZtr9Kon68_691.tfrecord
frying/getty-street-vendor-fries-empanadas-in-a-skillet-video-id573726651_5.mp4,frying,0,1,2,frying,MIT_training,frying/getty-street-vendor-fries-empanadas-in-a-skillet-video-id573726651_5.tfrecord
cooking/yt-2Joztxgo5Sw_180.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-2Joztxgo5Sw_180.tfrecord
frying/yt-pgKlqPOw2Jg_1.mp4,frying,1,0,2,frying,MIT_training,frying/yt-pgKlqPOw2Jg_1.tfrecord
frying/getty-cooking-chicken-video-id806954662_5.mp4,frying,1,0,2,frying,MIT_training,frying/getty-cooking-chicken-video-id806954662_5.tfrecord
cooking/yt-BiLiOXaUwAY_75.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-BiLiOXaUwAY_75.tfrecord
frying/yt-RjD2tO36LVo_405.mp4,frying,1,0,2,frying,MIT_training,frying/yt-RjD2tO36LVo_405.tfrecord
frying/getty-streetscape-in-malaysia-video-id502126949_6.mp4,frying,0,1,2,frying,MIT_training,frying/getty-streetscape-in-malaysia-video-id502126949_6.tfrecord
frying/yt-ntKKw_uiViI_177.mp4,frying,0,1,2,frying,MIT_training,frying/yt-ntKKw_uiViI_177.tfrecord
frying/getty-chicken-breast-cooking-in-a-commercial-kitchen-video-id496666980_1.mp4,frying,0,0,3,frying,MIT_training,frying/getty-chicken-breast-cooking-in-a-commercial-kitchen-video-id496666980_1.tfrecord
frying/yt-OflaD4w_otY_18.mp4,frying,0,0,3,frying,MIT_training,frying/yt-OflaD4w_otY_18.tfrecord
frying/yt-6leLZQfdm9o_342.mp4,frying,1,0,2,frying,MIT_training,frying/yt-6leLZQfdm9o_342.tfrecord
frying/yt-IltAGYN7iVw_267.mp4,frying,1,0,2,frying,MIT_training,frying/yt-IltAGYN7iVw_267.tfrecord
frying/5Kl1r0WsVr4_175.mp4,frying,0,0,3,frying,MIT_training,frying/5Kl1r0WsVr4_175.tfrecord
frying/yt-wdZhUeNgrzE_159.mp4,frying,0,1,2,frying,MIT_training,frying/yt-wdZhUeNgrzE_159.tfrecord
frying/getty-bacon-frying-in-a-pan-video-id624614752_3.mp4,frying,1,0,2,frying,MIT_training,frying/getty-bacon-frying-in-a-pan-video-id624614752_3.tfrecord
boiling/yt-Ohl-5HlDhgY_275.mp4,boiling,0,0,3,frying,MIT_training,frying/yt-Ohl-5HlDhgY_275.tfrecord
frying/getty-broiling-cooking-mushroom-and-pepper-video-id484629628_11.mp4,frying,0,0,3,frying,MIT_training,frying/getty-broiling-cooking-mushroom-and-pepper-video-id484629628_11.tfrecord
frying/yt-MPFSn3bpMHM_198.mp4,frying,0,1,2,frying,MIT_training,frying/yt-MPFSn3bpMHM_198.tfrecord
frying/yt-xt-adBbU1vI_149.mp4,frying,0,1,2,frying,MIT_training,frying/yt-xt-adBbU1vI_149.tfrecord
frying/C8M83DcP-ow_475.mp4,frying,0,1,2,frying,MIT_training,frying/C8M83DcP-ow_475.tfrecord
frying/yt-VrEuTDQxtD0_226.mp4,frying,0,0,3,frying,MIT_training,frying/yt-VrEuTDQxtD0_226.tfrecord
frying/yt---CtA-2SO7U_64.mp4,frying,1,0,2,frying,MIT_training,frying/yt---CtA-2SO7U_64.tfrecord
cooking/flickr-3-7-2-5-0-6-6-8-9237250668_25.mp4,cooking,0,1,2,frying,MIT_training,frying/flickr-3-7-2-5-0-6-6-8-9237250668_25.tfrecord
frying/yt-Wj6jeznaM_w_152.mp4,frying,1,0,2,frying,MIT_training,frying/yt-Wj6jeznaM_w_152.tfrecord
cooking/yt-Gy78vX4xbXs_425.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-Gy78vX4xbXs_425.tfrecord
frying/getty-cooking-a-paella-video-id545515424_9.mp4,frying,0,0,3,frying,MIT_training,frying/getty-cooking-a-paella-video-id545515424_9.tfrecord
frying/flickr-0-3-9-7-8-5-7-9-5503978579_2.mp4,frying,1,0,2,frying,MIT_training,frying/flickr-0-3-9-7-8-5-7-9-5503978579_2.tfrecord
frying/yt-76zLgQ82-F8_71.mp4,frying,1,0,4,frying,MIT_training,frying/yt-76zLgQ82-F8_71.tfrecord
frying/yt-UsNxfrjV6Fk_322.mp4,frying,0,0,3,frying,MIT_training,frying/yt-UsNxfrjV6Fk_322.tfrecord
frying/getty-male-chefs-hands-stirring-scrambled-eggs-in-frying-pan-in-restaurant-video-id555787975_13.mp4,frying,0,1,2,frying,MIT_training,frying/getty-male-chefs-hands-stirring-scrambled-eggs-in-frying-pan-in-restaurant-video-id555787975_13.tfrecord
frying/yt-CJ7C59gUxrc_112.mp4,frying,1,0,2,frying,MIT_training,frying/yt-CJ7C59gUxrc_112.tfrecord
frying/yt-NOisiv9Ag70_552.mp4,frying,0,1,2,frying,MIT_training,frying/yt-NOisiv9Ag70_552.tfrecord
frying/yt-ENS7BoOSUEk_184.mp4,frying,0,0,3,frying,MIT_validation,frying/yt-ENS7BoOSUEk_184.tfrecord
cooking/flickr-1-1-6-2-0-3-7-8-3311620378_2.mp4,cooking,1,0,2,frying,MIT_training,frying/flickr-1-1-6-2-0-3-7-8-3311620378_2.tfrecord
cooking/yt-uh6u_8-Azqw_149.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-uh6u_8-Azqw_149.tfrecord
frying/yt-_E1kSQQMz7c_196.mp4,frying,0,0,3,frying,MIT_validation,frying/yt-_E1kSQQMz7c_196.tfrecord
frying/yt-C3wHx5maStg_272.mp4,frying,0,0,3,frying,MIT_training,frying/yt-C3wHx5maStg_272.tfrecord
frying/yt-J88iLF1DoaM_205.mp4,frying,1,0,2,frying,MIT_training,frying/yt-J88iLF1DoaM_205.tfrecord
frying/yt-EqRHZrdhxzQ_765.mp4,frying,0,0,3,frying,MIT_training,frying/yt-EqRHZrdhxzQ_765.tfrecord
frying/getty-fish-finger-video-id462480750_13.mp4,frying,0,0,3,frying,MIT_training,frying/getty-fish-finger-video-id462480750_13.tfrecord
frying/flickr-6-0-0-5-2-7-2-9-16560052729_9.mp4,frying,1,0,2,frying,MIT_training,frying/flickr-6-0-0-5-2-7-2-9-16560052729_9.tfrecord
cooking/yt-5DQ5aWrLGug_2713.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-5DQ5aWrLGug_2713.tfrecord
frying/yt-RECK46wRXEw_323.mp4,frying,0,1,2,frying,MIT_training,frying/yt-RECK46wRXEw_323.tfrecord
frying/yt--IdGxDhum2U_285.mp4,frying,1,0,2,frying,MIT_training,frying/yt--IdGxDhum2U_285.tfrecord
frying/flickr-5-5-2-9-6-3-4-7-3655296347_2.mp4,frying,1,0,2,frying,MIT_training,frying/flickr-5-5-2-9-6-3-4-7-3655296347_2.tfrecord
frying/getty-french-fries-cooking-in-a-deep-fryer-video-id176782560_3.mp4,frying,0,0,3,frying,MIT_training,frying/getty-french-fries-cooking-in-a-deep-fryer-video-id176782560_3.tfrecord
frying/yt-CrsHHAbPFGI_23.mp4,frying,1,0,2,frying,MIT_training,frying/yt-CrsHHAbPFGI_23.tfrecord
frying/getty-bacon-with-fried-egg-video-id462482878_9.mp4,frying,0,1,2,frying,MIT_training,frying/getty-bacon-with-fried-egg-video-id462482878_9.tfrecord
frying/getty-fast-food-french-fries-in-restaurant-deep-fryer-video-id165477724_19.mp4,frying,0,0,3,frying,MIT_validation,frying/getty-fast-food-french-fries-in-restaurant-deep-fryer-video-id165477724_19.tfrecord
frying/yt-_md2Hp1UCeo_404.mp4,frying,1,0,2,frying,MIT_training,frying/yt-_md2Hp1UCeo_404.tfrecord
frying/qpcwE6_Tr9s_210.mp4,frying,0,0,3,frying,MIT_training,frying/qpcwE6_Tr9s_210.tfrecord
frying/yt-WWPFPkqccvE_336.mp4,frying,1,0,2,frying,MIT_training,frying/yt-WWPFPkqccvE_336.tfrecord
frying/getty-fry-video-id472404177_7.mp4,frying,0,1,2,frying,MIT_training,frying/getty-fry-video-id472404177_7.tfrecord
cooking/flickr-1-5-5-4-9-5-9-3-13915549593_1.mp4,cooking,1,0,2,frying,MIT_training,frying/flickr-1-5-5-4-9-5-9-3-13915549593_1.tfrecord
frying/yt-ZJByqZ2Fc2A_97.mp4,frying,1,0,2,frying,MIT_training,frying/yt-ZJByqZ2Fc2A_97.tfrecord
cooking/yt-nRwfSpF_bss_218.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-nRwfSpF_bss_218.tfrecord
cooking/getty-coriander-added-to-wok-and-stirred-beijing-video-id555327767_5.mp4,cooking,0,0,3,frying,MIT_training,frying/getty-coriander-added-to-wok-and-stirred-beijing-video-id555327767_5.tfrecord
frying/yt-KFY2TDi-NVo_308.mp4,frying,0,0,3,frying,MIT_validation,frying/yt-KFY2TDi-NVo_308.tfrecord
frying/getty-fast-food-french-fries-in-restaurant-deep-fryer-video-id166133710_5.mp4,frying,1,0,2,frying,MIT_training,frying/getty-fast-food-french-fries-in-restaurant-deep-fryer-video-id166133710_5.tfrecord
frying/getty-fresh-fish-frying-in-hot-oil-video-id473385029_9.mp4,frying,0,0,3,frying,MIT_training,frying/getty-fresh-fish-frying-in-hot-oil-video-id473385029_9.tfrecord
cooking/yt-mMBPP-LdjJE_912.mp4,cooking,0,0,3,frying,MIT_training,frying/yt-mMBPP-LdjJE_912.tfrecord
cooking/6mQIhB5Ndpk_149.mp4,cooking,0,1,2,frying,MIT_training,frying/6mQIhB5Ndpk_149.tfrecord
cooking/yt-VQtbKGzI9SE_431.mp4,cooking,0,0,3,frying,MIT_training,frying/yt-VQtbKGzI9SE_431.tfrecord
frying/yt-TJ8HyGglT5w_482.mp4,frying,0,1,2,frying,MIT_training,frying/yt-TJ8HyGglT5w_482.tfrecord
cooking/flickr-7-5-5-0-7-9-6-2-14775507962_9.mp4,cooking,1,0,2,frying,MIT_training,frying/flickr-7-5-5-0-7-9-6-2-14775507962_9.tfrecord
boiling/yt-uTbeM5o-eYw_181.mp4,boiling,0,0,3,frying,MIT_training,frying/yt-uTbeM5o-eYw_181.tfrecord
frying/getty-bacon-frying-in-iron-skillet-hd-video-id130020712_15.mp4,frying,0,0,3,frying,MIT_training,frying/getty-bacon-frying-in-iron-skillet-hd-video-id130020712_15.tfrecord
frying/yt-r75gB0BPY9E_252.mp4,frying,1,0,2,frying,MIT_training,frying/yt-r75gB0BPY9E_252.tfrecord
frying/getty-fried-chestnut-stockvideo-video-id469113364_4.mp4,frying,1,0,2,frying,MIT_training,frying/getty-fried-chestnut-stockvideo-video-id469113364_4.tfrecord
cooking/yt-i5MDnkV8DZA_92.mp4,cooking,0,0,3,frying,MIT_training,frying/yt-i5MDnkV8DZA_92.tfrecord
frying/yt--SWju8bUJ3U_29.mp4,frying,1,0,2,frying,MIT_training,frying/yt--SWju8bUJ3U_29.tfrecord
cooking/flickr-2-5-3-5992932253_18.mp4,cooking,0,1,2,frying,MIT_training,frying/flickr-2-5-3-5992932253_18.tfrecord
frying/yt-C3wHx5maStg_456.mp4,frying,0,1,2,frying,MIT_training,frying/yt-C3wHx5maStg_456.tfrecord
frying/yt-pHNw1uqZOjA_53.mp4,frying,1,0,2,frying,MIT_training,frying/yt-pHNw1uqZOjA_53.tfrecord
frying/yt-y_B5pNxIr24_144.mp4,frying,0,1,2,frying,MIT_training,frying/yt-y_B5pNxIr24_144.tfrecord
frying/yt-bz3H8JS3gDU_160.mp4,frying,0,0,3,frying,MIT_training,frying/yt-bz3H8JS3gDU_160.tfrecord
frying/yt-ZD6Q_dMl2wI_346.mp4,frying,0,1,2,frying,MIT_training,frying/yt-ZD6Q_dMl2wI_346.tfrecord
frying/getty-cooking-bacon-video-greasy-food-video-id472492361_9.mp4,frying,1,0,2,frying,MIT_training,frying/getty-cooking-bacon-video-greasy-food-video-id472492361_9.tfrecord
frying/yt-apve0z6PicM_116.mp4,frying,0,1,2,frying,MIT_validation,frying/yt-apve0z6PicM_116.tfrecord
cooking/flickr-0-7-2-9-1-0-8-6-15207291086_14.mp4,cooking,0,1,2,frying,MIT_training,frying/flickr-0-7-2-9-1-0-8-6-15207291086_14.tfrecord
frying/yt-zFwDl1QWZis_397.mp4,frying,0,1,2,frying,MIT_training,frying/yt-zFwDl1QWZis_397.tfrecord
frying/yt-3XCZJp8xXvQ_41.mp4,frying,0,1,2,frying,MIT_training,frying/yt-3XCZJp8xXvQ_41.tfrecord
frying/getty-coffee-ceremony-in-ethiopia-video-id534786232_2.mp4,frying,1,0,2,frying,MIT_training,frying/getty-coffee-ceremony-in-ethiopia-video-id534786232_2.tfrecord
frying/yt-T7lFU2eC5xo_410.mp4,frying,0,0,3,frying,MIT_validation,frying/yt-T7lFU2eC5xo_410.tfrecord
frying/yt-MRq0XGsOShs_37.mp4,frying,1,0,2,frying,MIT_training,frying/yt-MRq0XGsOShs_37.tfrecord
frying/getty-cooking-chicken-video-id806976268_1.mp4,frying,0,0,3,frying,MIT_training,frying/getty-cooking-chicken-video-id806976268_1.tfrecord
frying/flickr-3-4-8-9-9-4-0-0-16434899400_6.mp4,frying,0,0,3,frying,MIT_training,frying/flickr-3-4-8-9-9-4-0-0-16434899400_6.tfrecord
boiling/meta-505531_133.mp4,boiling,0,1,2,frying,MIT_training,frying/meta-505531_133.tfrecord
frying/yt-mJjz2o6NC-U_212.mp4,frying,1,0,2,frying,MIT_training,frying/yt-mJjz2o6NC-U_212.tfrecord
cooking/yt-GTxuGzHqwRg_208.mp4,cooking,0,1,2,frying,MIT_training,frying/yt-GTxuGzHqwRg_208.tfrecord
frying/yt-R4ic5yMLLGQ_90.mp4,frying,0,0,3,frying,MIT_training,frying/yt-R4ic5yMLLGQ_90.tfrecord
frying/yt-0smDhdzqXu8_346.mp4,frying,1,0,2,frying,MIT_training,frying/yt-0smDhdzqXu8_346.tfrecord
frying/yt-pw6NMY-rrao_245.mp4,frying,0,1,2,frying,MIT_training,frying/yt-pw6NMY-rrao_245.tfrecord
frying/yt-eYZEVFRl0zs_144.mp4,frying,0,0,3,frying,MIT_training,frying/yt-eYZEVFRl0zs_144.tfrecord
howling/yt-aXWvS83GdoI_16.mp4,howling,0,0,3,howling,MIT_training,howling/yt-aXWvS83GdoI_16.tfrecord
howling/yt-Stup8RWD6DU_1.mp4,howling,1,0,2,howling,MIT_training,howling/yt-Stup8RWD6DU_1.tfrecord
howling/vine-bLxiW6xnW30_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-bLxiW6xnW30_3.tfrecord
howling/yt-Dn0ds4jTguM_31.mp4,howling,4,0,3,howling,MIT_training,howling/yt-Dn0ds4jTguM_31.tfrecord
howling/vine-MrnZAr33evn_2.mp4,howling,1,0,2,howling,MIT_training,howling/vine-MrnZAr33evn_2.tfrecord
howling/yt-Ow6XG6xeT6o_2.mp4,howling,0,0,3,howling,MIT_training,howling/yt-Ow6XG6xeT6o_2.tfrecord
howling/vine-hlqTjwabQEi_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-hlqTjwabQEi_2.tfrecord
howling/yt-NWjNV1HtvD0_3.mp4,howling,0,0,3,howling,MIT_training,howling/yt-NWjNV1HtvD0_3.tfrecord
howling/yt-B7Xer7srLAE_6.mp4,howling,1,0,2,howling,MIT_training,howling/yt-B7Xer7srLAE_6.tfrecord
howling/yt-czMQ0pk4IyU_246.mp4,howling,0,1,2,howling,MIT_training,howling/yt-czMQ0pk4IyU_246.tfrecord
howling/yt-NF1lwZ24RYI_47.mp4,howling,0,0,3,howling,MIT_training,howling/yt-NF1lwZ24RYI_47.tfrecord
howling/yt-D7kUbSRRx10_20.mp4,howling,0,0,3,howling,MIT_training,howling/yt-D7kUbSRRx10_20.tfrecord
howling/yt-ii8Kom_BvuI_34.mp4,howling,0,0,3,howling,MIT_training,howling/yt-ii8Kom_BvuI_34.tfrecord
howling/yt-7_KZNQS6B6M_291.mp4,howling,0,0,3,howling,MIT_training,howling/yt-7_KZNQS6B6M_291.tfrecord
howling/yt-GaZhVLcfX_A_51.mp4,howling,1,0,2,howling,MIT_training,howling/yt-GaZhVLcfX_A_51.tfrecord
howling/vine-MpVwT7VMLmE_1.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MpVwT7VMLmE_1.tfrecord
howling/yt-dbLH3E_C2fw_22.mp4,howling,0,0,3,howling,MIT_training,howling/yt-dbLH3E_C2fw_22.tfrecord
howling/vine-Well-he-tried-husky-arooo-howling-hQmQb0Imnnd_2.mp4,howling,0,1,2,howling,MIT_training,howling/vine-Well-he-tried-husky-arooo-howling-hQmQb0Imnnd_2.tfrecord
howling/yt-9UgdkifRN4c_7.mp4,howling,0,0,3,howling,MIT_training,howling/yt-9UgdkifRN4c_7.tfrecord
howling/vine-Piccolo-Dog-Animal-Howling-Talk-hEaY7Bbmv3B_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-Piccolo-Dog-Animal-Howling-Talk-hEaY7Bbmv3B_2.tfrecord
howling/vine-MTaq360ePvO_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MTaq360ePvO_2.tfrecord
howling/yt-rxnYI7N7ULA_59.mp4,howling,1,0,2,howling,MIT_training,howling/yt-rxnYI7N7ULA_59.tfrecord
howling/yt-KjDcXigUibU_174.mp4,howling,0,1,2,howling,MIT_training,howling/yt-KjDcXigUibU_174.tfrecord
howling/yt-mTVJaADvsqg_16.mp4,howling,0,1,2,howling,MIT_training,howling/yt-mTVJaADvsqg_16.tfrecord
howling/yt-cdiN9D6buxk_83.mp4,howling,0,1,2,howling,MIT_training,howling/yt-cdiN9D6buxk_83.tfrecord
howling/yt-WL20Vjl_PLE_193.mp4,howling,0,1,2,howling,MIT_training,howling/yt-WL20Vjl_PLE_193.tfrecord
howling/vine-MegVUezi732_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MegVUezi732_3.tfrecord
howling/vine-Mq0vvdJOJjA_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-Mq0vvdJOJjA_3.tfrecord
howling/yt-hgPOA0CMQqo_35.mp4,howling,0,0,3,howling,MIT_training,howling/yt-hgPOA0CMQqo_35.tfrecord
howling/vine-MFrLO1x97Ox_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MFrLO1x97Ox_2.tfrecord
howling/vine-hgYWvt9i3bl_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-hgYWvt9i3bl_3.tfrecord
howling/vine-MQFbJreWYDg_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MQFbJreWYDg_2.tfrecord
howling/yt-iviZ3LYV7Iw_89.mp4,howling,0,1,2,howling,MIT_training,howling/yt-iviZ3LYV7Iw_89.tfrecord
howling/vine-MK2aX5eOm1L_2.mp4,howling,0,1,2,howling,MIT_training,howling/vine-MK2aX5eOm1L_2.tfrecord
howling/yt-KKrX9hpNTuk_14.mp4,howling,0,0,3,howling,MIT_training,howling/yt-KKrX9hpNTuk_14.tfrecord
howling/vine-MZirUeIlm1q_1.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MZirUeIlm1q_1.tfrecord
howling/yt-CPRv_HM_5Cs_70.mp4,howling,0,1,2,howling,MIT_training,howling/yt-CPRv_HM_5Cs_70.tfrecord
howling/yt-8O_Exq1giBk_28.mp4,howling,1,0,2,howling,MIT_training,howling/yt-8O_Exq1giBk_28.tfrecord
howling/yt-msrhCTatnfA_133.mp4,howling,0,0,3,howling,MIT_training,howling/yt-msrhCTatnfA_133.tfrecord
howling/yt-fM1uDasWQz8_11.mp4,howling,0,0,3,howling,MIT_training,howling/yt-fM1uDasWQz8_11.tfrecord
howling/vine-MzHlzFlnJlV_2.mp4,howling,1,0,2,howling,MIT_training,howling/vine-MzHlzFlnJlV_2.tfrecord
howling/vine-h212j3jm3QA_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-h212j3jm3QA_3.tfrecord
howling/vine-He-wont-shut-up-he-wont-stop-howling-omg-I-like-sleep-ya-know-MT95MpzYmv5_1.mp4,howling,0,1,2,howling,MIT_training,howling/vine-He-wont-shut-up-he-wont-stop-howling-omg-I-like-sleep-ya-know-MT95MpzYmv5_1.tfrecord
howling/vine-Howler-howling-puppy-dog-cute-MTaq360ePvO_3.mp4,howling,1,0,2,howling,MIT_training,howling/vine-Howler-howling-puppy-dog-cute-MTaq360ePvO_3.tfrecord
howling/yt-HtT12VTzbxw_11.mp4,howling,0,0,3,howling,MIT_training,howling/yt-HtT12VTzbxw_11.tfrecord
howling/yt-op7fRsvWowA_114.mp4,howling,0,0,3,howling,MIT_training,howling/yt-op7fRsvWowA_114.tfrecord
howling/vine-hx9Id5PVrJY_1.mp4,howling,0,1,2,howling,MIT_training,howling/vine-hx9Id5PVrJY_1.tfrecord
howling/vine-hXW7ua56ip0_1.mp4,howling,0,0,3,howling,MIT_training,howling/vine-hXW7ua56ip0_1.tfrecord
howling/vine-tinydog-tinytim-toocute-howling-cutedog-cute-chinesecrested-dogsofvine-chihuahua-MFrLO1x97Ox_1.mp4,howling,0,1,2,howling,MIT_training,howling/vine-tinydog-tinytim-toocute-howling-cutedog-cute-chinesecrested-dogsofvine-chihuahua-MFrLO1x97Ox_1.tfrecord
howling/vine-Ozzy-howling-hxK21DzVilj_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-Ozzy-howling-hxK21DzVilj_3.tfrecord
howling/vine-Dude-stop-howling-Lol-chihuahua-b3rD3q0TgWP_2.mp4,howling,0,1,2,howling,MIT_training,howling/vine-Dude-stop-howling-Lol-chihuahua-b3rD3q0TgWP_2.tfrecord
howling/yt-PSqkO1WKgJE_41.mp4,howling,0,0,3,howling,MIT_training,howling/yt-PSqkO1WKgJE_41.tfrecord
howling/meta-5380841_15.mp4,howling,0,0,3,howling,MIT_training,howling/meta-5380841_15.tfrecord
howling/vine-M5TdbUqE6ed_1.mp4,howling,0,0,3,howling,MIT_training,howling/vine-M5TdbUqE6ed_1.tfrecord
howling/yt-wi1GXao6czI_49.mp4,howling,0,0,3,howling,MIT_training,howling/yt-wi1GXao6czI_49.tfrecord
howling/vine-hEOxz9LdxXj_3.mp4,howling,0,0,3,howling,MIT_training,howling/vine-hEOxz9LdxXj_3.tfrecord
howling/yt-pEJzaSzD-bA_87.mp4,howling,0,0,3,howling,MIT_training,howling/yt-pEJzaSzD-bA_87.tfrecord
howling/vine-h6W9dDHJFLZ_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-h6W9dDHJFLZ_2.tfrecord
howling/yt-slm6duI4p5U_28.mp4,howling,1,0,2,howling,MIT_training,howling/yt-slm6duI4p5U_28.tfrecord
howling/vine-hes-howling-at-the-construction-guys-hgv0i70zFZv_2.mp4,howling,1,0,2,howling,MIT_training,howling/vine-hes-howling-at-the-construction-guys-hgv0i70zFZv_2.tfrecord
howling/yt-UtcQa2NAkWY_16.mp4,howling,0,1,2,howling,MIT_training,howling/yt-UtcQa2NAkWY_16.tfrecord
howling/yt-zJQSg1iHtgY_41.mp4,howling,1,0,2,howling,MIT_training,howling/yt-zJQSg1iHtgY_41.tfrecord
howling/vine-hr9AmdpHebr_1.mp4,howling,0,0,3,howling,MIT_training,howling/vine-hr9AmdpHebr_1.tfrecord
howling/yt-YaJirJvVzvs_9.mp4,howling,0,1,2,howling,MIT_training,howling/yt-YaJirJvVzvs_9.tfrecord
howling/vine-Haha-Bella-is-howling-with-us-hxE6dzE5YXD_1.mp4,howling,1,0,2,howling,MIT_training,howling/vine-Haha-Bella-is-howling-with-us-hxE6dzE5YXD_1.tfrecord
howling/yt-DFU1nKf9Vlk_4.mp4,howling,0,0,3,howling,MIT_training,howling/yt-DFU1nKf9Vlk_4.tfrecord
howling/yt-d6fuBjaBOmc_50.mp4,howling,0,1,2,howling,MIT_training,howling/yt-d6fuBjaBOmc_50.tfrecord
howling/yt-VlkYkXLcNhI_13.mp4,howling,0,0,3,howling,MIT_training,howling/yt-VlkYkXLcNhI_13.tfrecord
howling/vine-MbtJZAJrZQI_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MbtJZAJrZQI_2.tfrecord
howling/yt-BsDq7pKFk38_24.mp4,howling,0,0,3,howling,MIT_training,howling/yt-BsDq7pKFk38_24.tfrecord
howling/vine-hEA0mYwtU5t_1.mp4,howling,0,0,3,howling,MIT_training,howling/vine-hEA0mYwtU5t_1.tfrecord
howling/vine-MI2d0diiTLE_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-MI2d0diiTLE_2.tfrecord
howling/meta-5027065_2.mp4,howling,0,0,5,howling,MIT_training,howling/meta-5027065_2.tfrecord
howling/yt-iT8UDREembU_29.mp4,howling,0,1,2,howling,MIT_training,howling/yt-iT8UDREembU_29.tfrecord
howling/yt-YtsZoIe3Czk_32.mp4,howling,1,0,2,howling,MIT_training,howling/yt-YtsZoIe3Czk_32.tfrecord
howling/vine-She-literally-started-howling-again-when-I-watched-this-vine-again-haha-hViUQqZKgUX_2.mp4,howling,0,1,2,howling,MIT_training,howling/vine-She-literally-started-howling-again-when-I-watched-this-vine-again-haha-hViUQqZKgUX_2.tfrecord
howling/vine-KAWI-howling-hHv9l7FlE0e_1.mp4,howling,0,1,2,howling,MIT_training,howling/vine-KAWI-howling-hHv9l7FlE0e_1.tfrecord
howling/vine-Howling-pup-MWev1plMOeT_2.mp4,howling,0,0,3,howling,MIT_training,howling/vine-Howling-pup-MWev1plMOeT_2.tfrecord
