,filename,MIT label,AVMIT label,tfrecord_filename
3947,sanding/yt-CnYeeYmT4tI_4.mp4,sanding,sanding,sanding/yt-CnYeeYmT4tI_4.tfrecord
3948,shredding/yt-mJUaZFOfiQU_216.mp4,shredding,shredding,shredding/yt-mJUaZFOfiQU_216.tfrecord
3949,shredding/yt-xcBLHFq8LaA_248.mp4,shredding,shredding,shredding/yt-xcBLHFq8LaA_248.tfrecord
3950,raining/yt-bvzN8ZgkWJ0_215.mp4,raining,raining,raining/yt-bvzN8ZgkWJ0_215.tfrecord
3951,shredding/flickr-7-5-3-6-5-7-1-6-7475365716_9.mp4,shredding,shredding,shredding/flickr-7-5-3-6-5-7-1-6-7475365716_9.tfrecord
3952,raining/yt-lKdCtTtal9U_16.mp4,raining,raining,raining/yt-lKdCtTtal9U_16.tfrecord
3953,laughing/flickr-2-5-9-5-1-0-9-2-2525951092_4.mp4,laughing,giggling,giggling/flickr-2-5-9-5-1-0-9-2-2525951092_4.tfrecord
3954,laughing/yt-MqvjPZwcFao_35.mp4,laughing,giggling,giggling/yt-MqvjPZwcFao_35.tfrecord
3955,drumming/giphy-v3vv1GjaMwZ2g_3.mp4,drumming,drumming,drumming/giphy-v3vv1GjaMwZ2g_3.tfrecord
3956,sneezing/yt-k1y3x3sEbFA_1.mp4,sneezing,sneezing,sneezing/yt-k1y3x3sEbFA_1.tfrecord
3957,swimming/giphy-106JKoKrZdQQww_5.mp4,swimming,diving,diving/giphy-106JKoKrZdQQww_5.tfrecord
3958,splashing/yt-ipJA0JEhn9o_262.mp4,splashing,diving,diving/yt-ipJA0JEhn9o_262.tfrecord
3959,barking/meta-4426133_75.mp4,barking,barking,barking/meta-4426133_75.tfrecord
3960,vacuuming/yt-awfFn0grpHw_145.mp4,vacuuming,vacuuming,vacuuming/yt-awfFn0grpHw_145.tfrecord
3961,drumming/yt--TQ1jpkw-E8_144.mp4,drumming,drumming,drumming/yt--TQ1jpkw-E8_144.tfrecord
3962,raining/yt-IMkCjuGlD-s_5.mp4,raining,raining,raining/yt-IMkCjuGlD-s_5.tfrecord
3963,barking/vine-Chrissie-barking-along-to-the-barking-in-the-song-hEXXA6ZpZAx_3.mp4,barking,barking,barking/vine-Chrissie-barking-along-to-the-barking-in-the-song-hEXXA6ZpZAx_3.tfrecord
3964,sneezing/vine-HAYFEAVER-sneezing-sneezingproblems-MQBBUeb5PDE_3.mp4,sneezing,sneezing,sneezing/vine-HAYFEAVER-sneezing-sneezingproblems-MQBBUeb5PDE_3.tfrecord
3965,blowing/yt-T6IP_1-NevA_14.mp4,blowing,inflating,inflating/yt-T6IP_1-NevA_14.tfrecord
3966,drumming/getty-drummer-plays-drums-in-slow-motion-video-id621343352_7.mp4,drumming,drumming,drumming/getty-drummer-plays-drums-in-slow-motion-video-id621343352_7.tfrecord
3967,whistling/yt-NlFYDMjb3ko_34.mp4,whistling,whistling,whistling/yt-NlFYDMjb3ko_34.tfrecord
3968,sanding/giphy-xT5LMNSwlQaSLrebZK_0.mp4,sanding,sanding,sanding/giphy-xT5LMNSwlQaSLrebZK_0.tfrecord
3969,howling/yt-JU5r5mHURE4_17.mp4,howling,howling,howling/yt-JU5r5mHURE4_17.tfrecord
3970,blowing/giphy-oCPfQBVzqPHwI_1.mp4,blowing,inflating,inflating/giphy-oCPfQBVzqPHwI_1.tfrecord
3971,sanding/getty-auto-mechanic-runs-sanding-block-over-dried-body-filler-covering-dent-video-id103052025_6.mp4,sanding,sanding,sanding/getty-auto-mechanic-runs-sanding-block-over-dried-body-filler-covering-dent-video-id103052025_6.tfrecord
3972,mowing/vine-Toro-Even-Grow-Mowing-Action-evengrow-Toro-mowing-mower-tallgrassmowing-wetgrassmowing-MwqP3UUjAIw_3.mp4,mowing,mowing,mowing/vine-Toro-Even-Grow-Mowing-Action-evengrow-Toro-mowing-mower-tallgrassmowing-wetgrassmowing-MwqP3UUjAIw_3.tfrecord
3973,vacuuming/vine-h0aprOzqiLV_3.mp4,vacuuming,vacuuming,vacuuming/vine-h0aprOzqiLV_3.tfrecord
3974,drumming/yt-bKuYwz1WjNU_32.mp4,drumming,drumming,drumming/yt-bKuYwz1WjNU_32.tfrecord
3975,whistling/vine-MqDOFTQizxq_1.mp4,whistling,whistling,whistling/vine-MqDOFTQizxq_1.tfrecord
3976,tapping/vine-MgnMhMzn5Au_2.mp4,tapping,tapping,tapping/vine-MgnMhMzn5Au_2.tfrecord
3977,diving/getty-closeup-view-of-whitetip-reef-sharks-video-id639179558_14.mp4,diving,diving,diving/getty-closeup-view-of-whitetip-reef-sharks-video-id639179558_14.tfrecord
3978,mowing/yt-ATwKEUSbx34_342.mp4,mowing,mowing,mowing/yt-ATwKEUSbx34_342.tfrecord
3979,diving/5-5-5-7-5-1-5-0-2555575150_5.mp4,diving,diving,diving/5-5-5-7-5-1-5-0-2555575150_5.tfrecord
3980,raining/yt-UuMvXpmDqcQ_784.mp4,raining,raining,raining/yt-UuMvXpmDqcQ_784.tfrecord
3981,drumming/yt-Vq75XkVJH0I_62.mp4,drumming,drumming,drumming/yt-Vq75XkVJH0I_62.tfrecord
3982,barking/yt-lDd2sfO0VAY_127.mp4,barking,barking,barking/yt-lDd2sfO0VAY_127.tfrecord
3983,blowing/yt-HUvQWnWE3p0_23.mp4,blowing,inflating,inflating/yt-HUvQWnWE3p0_23.tfrecord
3984,whistling/yt-xqqGEZJtH40_34.mp4,whistling,whistling,whistling/yt-xqqGEZJtH40_34.tfrecord
3985,whistling/vine-I-whistle-really-strangely-sometimes-just-cause-its-awesome-D-Smurfs-whistling-humming-bestofbothworlds-soundssocool-yeah-h6mJ61Mvg1M_3.mp4,whistling,whistling,whistling/vine-I-whistle-really-strangely-sometimes-just-cause-its-awesome-D-Smurfs-whistling-humming-bestofbothworlds-soundssocool-yeah-h6mJ61Mvg1M_3.tfrecord
3986,whistling/vine-More-attempts-at-whistling-hr1hDKDt7pQ_2.mp4,whistling,whistling,whistling/vine-More-attempts-at-whistling-hr1hDKDt7pQ_2.tfrecord
3987,tapping/yt-xfdfZgZOQWs_139.mp4,tapping,tapping,tapping/yt-xfdfZgZOQWs_139.tfrecord
3988,drumming/yt-k5vkjS1oyDQ_58.mp4,drumming,drumming,drumming/yt-k5vkjS1oyDQ_58.tfrecord
3989,drumming/yt-EVJXMqpy9uM_72.mp4,drumming,drumming,drumming/yt-EVJXMqpy9uM_72.tfrecord
3990,vacuuming/vb-housewife-dancing-with-a-vacuum-cleaner-in-the-living-room-close-up-of-her-legs-dolly-shot-slow-motion-scz_q6lokliuk8sgs2_15.mp4,vacuuming,vacuuming,vacuuming/vb-housewife-dancing-with-a-vacuum-cleaner-in-the-living-room-close-up-of-her-legs-dolly-shot-slow-motion-scz_q6lokliuk8sgs2_15.tfrecord
3991,cooking/flickr-9-5-5-0-6-9-5-6-12295506956_8.mp4,cooking,frying,frying/flickr-9-5-5-0-6-9-5-6-12295506956_8.tfrecord
3992,drumming/getty-group-of-people-performing-traditional-instrument-at-surajkund-fair-video-id88964949_3.mp4,drumming,drumming,drumming/getty-group-of-people-performing-traditional-instrument-at-surajkund-fair-video-id88964949_3.tfrecord
3993,howling/yt-S-f14pakMMw_1.mp4,howling,howling,howling/yt-S-f14pakMMw_1.tfrecord
3994,cooking/8avsIAqtaaw_217.mp4,cooking,frying,frying/8avsIAqtaaw_217.tfrecord
3995,sneezing/yt-UlpDwZZRuac_65.mp4,sneezing,sneezing,sneezing/yt-UlpDwZZRuac_65.tfrecord
3996,swimming/QbQBmTAezkg_47.mp4,swimming,diving,diving/QbQBmTAezkg_47.tfrecord
3997,whistling/giphy-8eWAycw0eH1io_0.mp4,whistling,whistling,whistling/giphy-8eWAycw0eH1io_0.tfrecord
3998,mowing/vine-b2hFKqaQOzJ_2.mp4,mowing,mowing,mowing/vine-b2hFKqaQOzJ_2.tfrecord
3999,whistling/getty-participants-carry-floats-across-the-kamogawa-river-during-the-saijo-video-id532845965_2.mp4,whistling,whistling,whistling/getty-participants-carry-floats-across-the-kamogawa-river-during-the-saijo-video-id532845965_2.tfrecord
4000,barking/yt-5i4gzIeMOfQ_45.mp4,barking,barking,barking/yt-5i4gzIeMOfQ_45.tfrecord
4001,whistling/yt-ttiJIplRloY_59.mp4,whistling,whistling,whistling/yt-ttiJIplRloY_59.tfrecord
4002,shredding/yt-zh5RX0f45sE_223.mp4,shredding,shredding,shredding/yt-zh5RX0f45sE_223.tfrecord
4003,shredding/yt-Tr8No5e1cbs_200.mp4,shredding,shredding,shredding/yt-Tr8No5e1cbs_200.tfrecord
4004,shredding/meta-3478459_3.mp4,shredding,shredding,shredding/meta-3478459_3.tfrecord
4005,sneezing/giphy-dte0Hib3GYbUA_0.mp4,sneezing,sneezing,sneezing/giphy-dte0Hib3GYbUA_0.tfrecord
4006,inflating/getty-high-angle-spadefoot-toad-floating-in-water-calling-usa-video-id153940751_2.mp4,inflating,inflating,inflating/getty-high-angle-spadefoot-toad-floating-in-water-calling-usa-video-id153940751_2.tfrecord
4007,shredding/yt-kqQ9TP2_RNU_128.mp4,shredding,shredding,shredding/yt-kqQ9TP2_RNU_128.tfrecord
4008,whistling/yt-aBBsX-CWnbY_16.mp4,whistling,whistling,whistling/yt-aBBsX-CWnbY_16.tfrecord
4009,sanding/yt-3TMhMwNtEbc_116.mp4,sanding,sanding,sanding/yt-3TMhMwNtEbc_116.tfrecord
4010,tapping/getty-hand-gestures-saarburg-rhineland-palatinate-germany-video-id162942958_3.mp4,tapping,tapping,tapping/getty-hand-gestures-saarburg-rhineland-palatinate-germany-video-id162942958_3.tfrecord
4011,spilling/getty-studio-shot-of-white-milky-liquid-splashing-in-midair-on-black-video-id98915392_2.mp4,spilling,pouring,pouring/getty-studio-shot-of-white-milky-liquid-splashing-in-midair-on-black-video-id98915392_2.tfrecord
4012,blowing/yt-VUTMPfx2W5s_9.mp4,blowing,inflating,inflating/yt-VUTMPfx2W5s_9.tfrecord
4013,raining/yt-bdmUwrlPNNA_92.mp4,raining,raining,raining/yt-bdmUwrlPNNA_92.tfrecord
4014,mowing/vine-MIbj2dTgOWq_3.mp4,mowing,mowing,mowing/vine-MIbj2dTgOWq_3.tfrecord
4015,shredding/getty-shredded-paper-falls-from-shredder-video-id1B06071_0004_16.mp4,shredding,shredding,shredding/getty-shredded-paper-falls-from-shredder-video-id1B06071_0004_16.tfrecord
4016,howling/yt-L28CnhmeAD4_279.mp4,howling,howling,howling/yt-L28CnhmeAD4_279.tfrecord
4017,sneezing/yt-rKC0Ukint_0_9.mp4,sneezing,sneezing,sneezing/yt-rKC0Ukint_0_9.tfrecord
4018,cooking/flickr-4-0-2-9-8-0-5-4-6940298054_13.mp4,cooking,frying,frying/flickr-4-0-2-9-8-0-5-4-6940298054_13.tfrecord
4019,howling/getty-hound-trailing-video-id533077492_3.mp4,howling,howling,howling/getty-hound-trailing-video-id533077492_3.tfrecord
4020,tapping/rmiSCjjLFQQ_1618.mp4,tapping,tapping,tapping/rmiSCjjLFQQ_1618.tfrecord
4021,vacuuming/yt-eScrcFV3Z-k_744.mp4,vacuuming,vacuuming,vacuuming/yt-eScrcFV3Z-k_744.tfrecord
4022,drumming/yt-8ZlljNtw3kw_3.mp4,drumming,drumming,drumming/yt-8ZlljNtw3kw_3.tfrecord
4023,sanding/yt-dA2aCfOfacA_5.mp4,sanding,sanding,sanding/yt-dA2aCfOfacA_5.tfrecord
4024,sanding/yt-iS2BkzKBgnc_627.mp4,sanding,sanding,sanding/yt-iS2BkzKBgnc_627.tfrecord
4025,inflating/yt-SW4Mtbm54MI_177.mp4,inflating,inflating,inflating/yt-SW4Mtbm54MI_177.tfrecord
4026,vacuuming/yt-SMivMvvLs4o_8.mp4,vacuuming,vacuuming,vacuuming/yt-SMivMvvLs4o_8.tfrecord
4027,sanding/Amb9mPX5lm8_107.mp4,sanding,sanding,sanding/Amb9mPX5lm8_107.tfrecord
4028,sanding/yt-eHJ5EYBhBkY_47.mp4,sanding,sanding,sanding/yt-eHJ5EYBhBkY_47.tfrecord
4029,sneezing/vine-SNEEZING-estornudando-funny-home-sneez-vineiberico-MZeraHwZY9z_2.mp4,sneezing,sneezing,sneezing/vine-SNEEZING-estornudando-funny-home-sneez-vineiberico-MZeraHwZY9z_2.tfrecord
4030,tapping/vine-drifting-by-Andy-Mckee-drifting-AndyMckee-music-tapping-vinebr-O-Melhor-do-Vine-h9WOQ9Yxr7m_2.mp4,tapping,tapping,tapping/vine-drifting-by-Andy-Mckee-drifting-AndyMckee-music-tapping-vinebr-O-Melhor-do-Vine-h9WOQ9Yxr7m_2.tfrecord
4031,sanding/yt-uZLvMlMV85w_63.mp4,sanding,sanding,sanding/yt-uZLvMlMV85w_63.tfrecord
4032,mowing/getty-as-above-video-id1395-84_4.mp4,mowing,mowing,mowing/getty-as-above-video-id1395-84_4.tfrecord
4033,drumming/yt-7IsCYfFd38M_43.mp4,drumming,drumming,drumming/yt-7IsCYfFd38M_43.tfrecord
4034,barking/yt-lDkmiQW-sW8_18.mp4,barking,barking,barking/yt-lDkmiQW-sW8_18.tfrecord
4035,barking/getty-white-kabyle-dog-chained-to-stake-barks-at-camera-nefta-tunisia-video-id98071881_1.mp4,barking,barking,barking/getty-white-kabyle-dog-chained-to-stake-barks-at-camera-nefta-tunisia-video-id98071881_1.tfrecord
4036,raining/giphy-PggwgpY1XLqNy_8.mp4,raining,raining,raining/giphy-PggwgpY1XLqNy_8.tfrecord
4037,whistling/yt-w6RTHR6AeAg_44.mp4,whistling,whistling,whistling/yt-w6RTHR6AeAg_44.tfrecord
4038,sneezing/getty-woman-sneezing-video-idrkt102-216_16.mp4,sneezing,sneezing,sneezing/getty-woman-sneezing-video-idrkt102-216_16.tfrecord
4039,tapping/yt-oZO3Ay9pFXM_313.mp4,tapping,tapping,tapping/yt-oZO3Ay9pFXM_313.tfrecord
4040,spilling/getty-pouring-water-video-id472885509_15.mp4,spilling,pouring,pouring/getty-pouring-water-video-id472885509_15.tfrecord
4041,inflating/yt-wf9D0yoM0VA_39.mp4,inflating,inflating,inflating/yt-wf9D0yoM0VA_39.tfrecord
4042,drenching/getty-men-in-jacuzzi-video-id610061122_2.mp4,drenching,pouring,pouring/getty-men-in-jacuzzi-video-id610061122_2.tfrecord
4043,vacuuming/vine-Vacuuming-with-Cami-dogsofvine-GermanShepherd-MipDppOhOaF_2.mp4,vacuuming,vacuuming,vacuuming/vine-Vacuuming-with-Cami-dogsofvine-GermanShepherd-MipDppOhOaF_2.tfrecord
4044,vacuuming/vine-vacuuming-the-dog-hEFmDh5Dit7_1.mp4,vacuuming,vacuuming,vacuuming/vine-vacuuming-the-dog-hEFmDh5Dit7_1.tfrecord
4045,drumming/getty-chinese-gongs-and-drumsxianshaanxichina-video-id137365509_4.mp4,drumming,drumming,drumming/getty-chinese-gongs-and-drumsxianshaanxichina-video-id137365509_4.tfrecord
4046,whistling/yt-NcwwJkxVz3E_51.mp4,whistling,whistling,whistling/yt-NcwwJkxVz3E_51.tfrecord
4047,diving/getty-scuba-diver-jumps-into-ocean-underwater-shot-video-id621407272_7.mp4,diving,diving,diving/getty-scuba-diver-jumps-into-ocean-underwater-shot-video-id621407272_7.tfrecord
4048,sanding/yt-uClT0hJCFvo_209.mp4,sanding,sanding,sanding/yt-uClT0hJCFvo_209.tfrecord
4049,blowing/getty-common-dandelion-taraxacum-officinale-seeds-being-blown-and-dispersed-video-id138145755_10.mp4,blowing,inflating,inflating/getty-common-dandelion-taraxacum-officinale-seeds-being-blown-and-dispersed-video-id138145755_10.tfrecord
4050,shredding/yt-v-vvLU0r6Y4_55.mp4,shredding,shredding,shredding/yt-v-vvLU0r6Y4_55.tfrecord
4051,dripping/azJCCqpy634_11.mp4,dripping,raining,raining/azJCCqpy634_11.tfrecord
4052,mowing/yt-GraKLGSFt4o_13.mp4,mowing,mowing,mowing/yt-GraKLGSFt4o_13.tfrecord
4053,laughing/yt-eHqiv1G1gQI_63.mp4,laughing,giggling,giggling/yt-eHqiv1G1gQI_63.tfrecord
4054,shredding/yt-mSNDop9thlE_17.mp4,shredding,shredding,shredding/yt-mSNDop9thlE_17.tfrecord
4055,drumming/yt-jOC9rQflj88_31.mp4,drumming,drumming,drumming/yt-jOC9rQflj88_31.tfrecord
4056,giggling/getty-announcer-in-center-of-ring-children-with-muscular-dystrophy-in-in-video-id505356948_118.mp4,giggling,giggling,giggling/getty-announcer-in-center-of-ring-children-with-muscular-dystrophy-in-in-video-id505356948_118.tfrecord
4057,tapping/yt-5oTk7ni1WZM_228.mp4,tapping,tapping,tapping/yt-5oTk7ni1WZM_228.tfrecord
4058,raining/yt-509nBIRhfzU_35.mp4,raining,raining,raining/yt-509nBIRhfzU_35.tfrecord
4059,barking/vine-Barking-at-people-pt-3-funny-prank-pranks-barking-at-people-hHngBurAIBO_3.mp4,barking,barking,barking/vine-Barking-at-people-pt-3-funny-prank-pranks-barking-at-people-hHngBurAIBO_3.tfrecord
4060,raining/yt-2xyHBMZYiXs_115.mp4,raining,raining,raining/yt-2xyHBMZYiXs_115.tfrecord
4061,laughing/getty-team-of-smiling-and-laughing-female-softball-players-on-bleachers-video-id462092302_2.mp4,laughing,giggling,giggling/getty-team-of-smiling-and-laughing-female-softball-players-on-bleachers-video-id462092302_2.tfrecord
4062,howling/vine-Lol-Humpdaaaaaaaaaaaaaaaaaaaaayyyyyyyyyy-howling-fox-alaskankleekai-morningsong-M51YZ6gzxU5_3.mp4,howling,howling,howling/vine-Lol-Humpdaaaaaaaaaaaaaaaaaaaaayyyyyyyyyy-howling-fox-alaskankleekai-morningsong-M51YZ6gzxU5_3.tfrecord
4063,mowing/yt-T2MahB-ZgxA_609.mp4,mowing,mowing,mowing/yt-T2MahB-ZgxA_609.tfrecord
4064,dripping/XE4ZpJXpQsQ_235.mp4,dripping,raining,raining/XE4ZpJXpQsQ_235.tfrecord
4065,shredding/yt-YZDngpTmpzQ_123.mp4,shredding,shredding,shredding/yt-YZDngpTmpzQ_123.tfrecord
4066,swimming/giphy-bWKJ916RHMjO8_0.mp4,swimming,diving,diving/giphy-bWKJ916RHMjO8_0.tfrecord
4067,mowing/getty-mowing-hay-video-id835552334_29.mp4,mowing,mowing,mowing/getty-mowing-hay-video-id835552334_29.tfrecord
4068,splashing/getty-multicolored-fountain-near-the-hagia-sophia-istanbul-turkey-video-id626798386_30.mp4,splashing,diving,diving/getty-multicolored-fountain-near-the-hagia-sophia-istanbul-turkey-video-id626798386_30.tfrecord
4069,blowing/getty-breeze-rustles-a-windbell-hanging-from-the-eaves-of-an-old-house-in-video-id522773203_9.mp4,blowing,inflating,inflating/getty-breeze-rustles-a-windbell-hanging-from-the-eaves-of-an-old-house-in-video-id522773203_9.tfrecord
4070,filling/getty-bartender-takes-empty-beer-glass-holds-it-below-tap-faucet-to-pour-video-id543903574_10.mp4,filling,pouring,pouring/getty-bartender-takes-empty-beer-glass-holds-it-below-tap-faucet-to-pour-video-id543903574_10.tfrecord
4071,laughing/yt-GWTVQzzL6-0_75.mp4,laughing,giggling,giggling/yt-GWTVQzzL6-0_75.tfrecord
4072,tapping/yt-9Q_Juy1TiEI_30.mp4,tapping,tapping,tapping/yt-9Q_Juy1TiEI_30.tfrecord
4073,sneezing/getty-woman-standing-in-bathroom-sneezing-into-tissue-phoenix-arizona-usa-video-id85767499_19.mp4,sneezing,sneezing,sneezing/getty-woman-standing-in-bathroom-sneezing-into-tissue-phoenix-arizona-usa-video-id85767499_19.tfrecord
4074,vacuuming/yt-NrstOdm-8Jk_156.mp4,vacuuming,vacuuming,vacuuming/yt-NrstOdm-8Jk_156.tfrecord
4075,drumming/giphy-m5em08S8Y6X04_0.mp4,drumming,drumming,drumming/giphy-m5em08S8Y6X04_0.tfrecord
4076,raining/yt-5VbsY0BY764_35.mp4,raining,raining,raining/yt-5VbsY0BY764_35.tfrecord
4077,inflating/yt-TpDTL1MrHCA_583.mp4,inflating,inflating,inflating/yt-TpDTL1MrHCA_583.tfrecord
4078,tapping/yt-jv92BvnzauI_59.mp4,tapping,tapping,tapping/yt-jv92BvnzauI_59.tfrecord
4079,sneezing/yt-aW2nf-aeMh4_6.mp4,sneezing,sneezing,sneezing/yt-aW2nf-aeMh4_6.tfrecord
4080,whistling/getty-children-at-home-playing-video-id475124536_2.mp4,whistling,whistling,whistling/getty-children-at-home-playing-video-id475124536_2.tfrecord
4081,laughing/giphy-YF6yWJUu4St9e_4.mp4,laughing,giggling,giggling/giphy-YF6yWJUu4St9e_4.tfrecord
4082,sanding/yt-9TSCFibTcG4_353.mp4,sanding,sanding,sanding/yt-9TSCFibTcG4_353.tfrecord
4083,laughing/flickr-8-6-4-5-0-1-8-3-2686450183_26.mp4,laughing,giggling,giggling/flickr-8-6-4-5-0-1-8-3-2686450183_26.tfrecord
4084,sneezing/yt-pzQrm9dXmFw_61.mp4,sneezing,sneezing,sneezing/yt-pzQrm9dXmFw_61.tfrecord
4085,giggling/getty-friends-laughing-together-as-they-talk-to-one-another-video-id143919279_6.mp4,giggling,giggling,giggling/getty-friends-laughing-together-as-they-talk-to-one-another-video-id143919279_6.tfrecord
4086,blowing/yt-VDbkAywPs68_6.mp4,blowing,inflating,inflating/yt-VDbkAywPs68_6.tfrecord
4087,blowing/getty-white-fluffy-clouds-form-and-disperse-maui-available-in-hd-video-id1B68913_0081_17.mp4,blowing,inflating,inflating/getty-white-fluffy-clouds-form-and-disperse-maui-available-in-hd-video-id1B68913_0081_17.tfrecord
4088,cooking/yt-CQadijP5GoI_1034.mp4,cooking,frying,frying/yt-CQadijP5GoI_1034.tfrecord
4089,sanding/yt-_JHPSocmOI4_275.mp4,sanding,sanding,sanding/yt-_JHPSocmOI4_275.tfrecord
4090,vacuuming/getty-suckcess-video-id103381214_4.mp4,vacuuming,vacuuming,vacuuming/getty-suckcess-video-id103381214_4.tfrecord
4091,vacuuming/vine-Vacuuming-for-the-first-time-hXWzHmKztzx_3.mp4,vacuuming,vacuuming,vacuuming/vine-Vacuuming-for-the-first-time-hXWzHmKztzx_3.tfrecord
4092,tapping/yt-bgW7DXduO6w_1499.mp4,tapping,tapping,tapping/yt-bgW7DXduO6w_1499.tfrecord
4093,diving/vine-Every-girls-nightmare-when-diving-in-a-pool-Mx0ilIF3MWt_3.mp4,diving,diving,diving/vine-Every-girls-nightmare-when-diving-in-a-pool-Mx0ilIF3MWt_3.tfrecord
4094,vacuuming/giphy-4Q0SxsSPmh9IY_0.mp4,vacuuming,vacuuming,vacuuming/giphy-4Q0SxsSPmh9IY_0.tfrecord
4095,mowing/flickr-7-8-4-4-7-5-7-8-19178447578_32.mp4,mowing,mowing,mowing/flickr-7-8-4-4-7-5-7-8-19178447578_32.tfrecord
4096,whistling/yt-xjVM8dGZK0Q_284.mp4,whistling,whistling,whistling/yt-xjVM8dGZK0Q_284.tfrecord
4097,swimming/giphy-kbimeCVKAbxp6_0.mp4,swimming,diving,diving/giphy-kbimeCVKAbxp6_0.tfrecord
4098,drumming/getty-group-of-women-performing-sambalpuri-dance-at-surajkund-fair-people-video-id88964932_22.mp4,drumming,drumming,drumming/getty-group-of-women-performing-sambalpuri-dance-at-surajkund-fair-people-video-id88964932_22.tfrecord
4099,vacuuming/getty-hotel-maid-singing-and-dancing-while-vacuuming-video-id98743416_4.mp4,vacuuming,vacuuming,vacuuming/getty-hotel-maid-singing-and-dancing-while-vacuuming-video-id98743416_4.tfrecord
4100,mowing/yt-3YPQrI-J1lc_48.mp4,mowing,mowing,mowing/yt-3YPQrI-J1lc_48.tfrecord
4101,drumming/yt-Tu9BQ-aQ9fg_354.mp4,drumming,drumming,drumming/yt-Tu9BQ-aQ9fg_354.tfrecord
4102,howling/vine-h3WzhhZ2ieb_2.mp4,howling,howling,howling/vine-h3WzhhZ2ieb_2.tfrecord
4103,dripping/getty-close-up-of-iv-drip-in-hospitaltilt-down-video-id506493641_14.mp4,dripping,raining,raining/getty-close-up-of-iv-drip-in-hospitaltilt-down-video-id506493641_14.tfrecord
4104,swimming/yt-auasuscoxWE_19.mp4,swimming,diving,diving/yt-auasuscoxWE_19.tfrecord
4105,laughing/yt-brkJuQkhd0s_75.mp4,laughing,giggling,giggling/yt-brkJuQkhd0s_75.tfrecord
4106,mowing/yt-hAN0uFrjn1I_104.mp4,mowing,mowing,mowing/yt-hAN0uFrjn1I_104.tfrecord
4107,tapping/pq1xkRBXo_4_873.mp4,tapping,tapping,tapping/pq1xkRBXo_4_873.tfrecord
4108,raining/giphy-ZBmfIYHNG5yus_0.mp4,raining,raining,raining/giphy-ZBmfIYHNG5yus_0.tfrecord
4109,barking/vine-MPH6aUjF1WY_2.mp4,barking,barking,barking/vine-MPH6aUjF1WY_2.tfrecord
4110,drenching/getty-lightning-strikes-att-stadium-video-id698972006_10.mp4,drenching,pouring,pouring/getty-lightning-strikes-att-stadium-video-id698972006_10.tfrecord
4111,mowing/giphy-ZLyOBFawwKpcA_1.mp4,mowing,mowing,mowing/giphy-ZLyOBFawwKpcA_1.tfrecord
4112,whistling/yt-32bcLJYsjjU_14.mp4,whistling,whistling,whistling/yt-32bcLJYsjjU_14.tfrecord
4113,whistling/yt-Cof4NHnIRFA_8.mp4,whistling,whistling,whistling/yt-Cof4NHnIRFA_8.tfrecord
4114,sneezing/yt-l-MnVJdQ5Ss_99.mp4,sneezing,sneezing,sneezing/yt-l-MnVJdQ5Ss_99.tfrecord
4115,vacuuming/yt-qM3BAim2Dl0_81.mp4,vacuuming,vacuuming,vacuuming/yt-qM3BAim2Dl0_81.tfrecord
4116,drumming/getty-close-up-beating-a-japanese-drum-video-id460911074_7.mp4,drumming,drumming,drumming/getty-close-up-beating-a-japanese-drum-video-id460911074_7.tfrecord
4117,howling/giphy-htSajXlAp0UKI_0.mp4,howling,howling,howling/giphy-htSajXlAp0UKI_0.tfrecord
4118,mowing/yt-17ZSTc58lc0_1329.mp4,mowing,mowing,mowing/yt-17ZSTc58lc0_1329.tfrecord
4119,whistling/giphy-oTOcOGn10MXRu_8.mp4,whistling,whistling,whistling/giphy-oTOcOGn10MXRu_8.tfrecord
4120,pouring/yt-gUfrHHcKf84_292.mp4,pouring,pouring,pouring/yt-gUfrHHcKf84_292.tfrecord
4121,vacuuming/vb-vacuum-cleaner-point-of-view-hl91fnyqgiw83ugo1_9.mp4,vacuuming,vacuuming,vacuuming/vb-vacuum-cleaner-point-of-view-hl91fnyqgiw83ugo1_9.tfrecord
4122,shredding/yt-_7fJoVnFpIM_167.mp4,shredding,shredding,shredding/yt-_7fJoVnFpIM_167.tfrecord
4123,howling/vine-belas-howling-M3nYlJBuTbP_2.mp4,howling,howling,howling/vine-belas-howling-M3nYlJBuTbP_2.tfrecord
4124,drumming/getty-africanamerican-businessman-listening-to-music-at-desk-video-id167893261_17.mp4,drumming,drumming,drumming/getty-africanamerican-businessman-listening-to-music-at-desk-video-id167893261_17.tfrecord
4125,pouring/yt-O4OQYecppT4_16.mp4,pouring,pouring,pouring/yt-O4OQYecppT4_16.tfrecord
4126,swimming/giphy-gN7EbhExiwvoQ_18.mp4,swimming,diving,diving/giphy-gN7EbhExiwvoQ_18.tfrecord
4127,howling/vine-Mr13KD0A5zT_3.mp4,howling,howling,howling/vine-Mr13KD0A5zT_3.tfrecord
4128,whistling/vine-Weeds-Theme-Song-Whistling-Version-Weeds-Showtime-Agrestic-Whistling-BestVine-hHAaOjKO3YB_2.mp4,whistling,whistling,whistling/vine-Weeds-Theme-Song-Whistling-Version-Weeds-Showtime-Agrestic-Whistling-BestVine-hHAaOjKO3YB_2.tfrecord
